Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Total_Sales_Unit,Total_Revenue
429,4,0.08720197579801285,3,332,0.26634597723383846,-0.28816604982701644,-0.251295034492094,-0.03926946353307149,-0.0022887147485407045,,,95,,1579,1,-0.00858441596198578,-0.0022887147485406677
6960,16,-0.9334116861565792,0,497,-0.004093897587958577,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.0022887147485407045,0.002319062926151277,-0.1243890678130397,75,-0.2498549124658182,1223,7,-0.002124660337337273,-0.0022887147485406677
10362,19,0.08720197579801285,8,528,0.106540596657322,-0.10933497721292468,-0.251295034492094,0.1749730428495103,-0.0022887147485407045,-0.5716798733503252,-0.7566559151600699,61,-0.2730176878939005,668,7,-0.008584415961985857,-0.0022887147485406677
9037,26,0.2573042527904449,0,491,0.27863869881664743,-0.28816604982701644,-0.251295034492094,-0.03926946353307149,-0.0022887147485407045,-1.576178011834159,-1.1254782427791707,51,-0.2712359359378942,717,1,-0.002124660337337273,-0.0022887147485406677
9764,17,0.42740652978287685,8,552,-0.16389927816447503,0.2681972871946025,-0.2189125423216238,0.2820942960408012,-0.0022887147485407045,-1.8631774799723975,0.7713222992619198,36,-0.16433081857751422,571,7,-0.00858441596198578,-0.0022887147485406677
4246,4,0.5975088067753089,0,21,0.0573697103260862,0.04962597622182361,-0.251295034492094,0.01429116306257397,-0.0022887147485407045,-0.6434297403848848,-0.9674115309424133,95,,628,2,-0.002124660337337273,-0.0022887147485406677
10053,7,-0.7633094091641472,0,139,0.18029692615417575,-0.0695947388542376,-0.251295034492094,-0.19995134332000783,-0.0022887147485407045,0.9350673343754257,-0.703967011214484,84,-0.24807316050981187,1384,7,-0.002124660337337273,-0.0022887147485406677
685,13,0.7676110837677409,0,552,-0.12702111341604816,0.2681972871946025,-0.251295034492094,0.2285336694451557,-0.0022887147485407045,1.5808161376864618,0.03367764402371785,83,3.001842407245739,1227,7,-0.002124660337337273,-0.0022887147485406677
4702,16,-0.2530025781868512,6,491,-0.004093897587958577,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.0022887147485407045,-0.06943080410840828,0.5078777795339905,74,-0.24629140855380555,773,7,-0.002124660337337273,-0.0022887147485406677
10202,16,-0.2530025781868512,0,497,0.21717509090260265,-0.2484258114683294,-0.251295034492094,0.12141241625386488,-0.0022887147485407045,1.0785670684445448,1.350900242663364,82,-0.16076731466550157,1223,5,-0.002124660337337273,-0.0022887147485406677
4478,23,-2.124127625103603,10,349,-0.32370465874099147,-0.28816604982701644,1.4649770505428288,-0.2535119699156533,-0.0022887147485407045,,,96,,1696,8,-0.002124660337337273,-0.0022887147485406677
9105,4,-0.08290030119441917,8,361,0.1434187614057489,-0.2682959306476729,0.0725298872126084,-0.03926946353307149,-0.0022887147485407045,0.5045681321680682,1.5616558584457074,70,-0.1892753459616029,1157,2,-0.002124660337337273,-0.0022887147485406677
2428,28,1.277917914745037,7,139,0.11883331824013096,-0.04972461967489408,-0.251295034492094,0.01429116306257397,-0.0022887147485407045,,,48,0.12965825416353066,196,5,-0.002124660337337273,-0.0022887147485406677
11022,10,-1.7839230711187393,10,361,0.27863869881664743,-0.22855569228898587,-0.251295034492094,-0.2535119699156533,-0.0022887147485407045,,,96,,1696,8,-0.00858441596198578,-0.0022887147485406677
6352,10,-1.2736162401414433,6,139,0.27863869881664743,-0.22855569228898587,-0.251295034492094,-0.2535119699156533,-0.0022887147485407045,,,96,,1696,8,-0.00858441596198578,-0.0022887147485406677
7091,15,-1.1035139631490112,3,44,-0.32370465874099147,-0.28816604982701644,1.3354470818609478,-0.09283009012871694,-0.0022887147485407045,,,96,,1696,8,-0.00858441596198578,-0.0022887147485406677
1122,17,0.7676110837677409,8,139,-0.040972062336385444,0.1092363337598542,-0.2189125423216238,0.1749730428495103,-0.0022887147485407045,1.0068172014099852,1.6143447623912932,74,0.2240911078318663,494,5,-0.00858441596198578,-0.0022887147485406677
7954,16,-0.5932071321717152,8,21,-0.004093897587958577,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.0022887147485407045,-0.2129305381775274,-0.28245577964979723,77,-0.24807316050981187,1174,5,-0.002124660337337273,-0.0022887147485406677
5640,6,-0.2530025781868512,10,361,-0.02867934075357651,-0.10933497721292468,0.36397231674684055,-0.19995134332000783,-0.008749127019493118,0.863317467340866,-0.28245577964979723,77,-0.2445096565977992,266,1,-0.002124660337337273,-0.008749127019493074
8410,3,-1.2736162401414433,9,448,-0.32370465874099147,-0.28816604982701644,1.4325945583723585,-0.2535119699156533,-0.008749127019493118,0.9350673343754257,-0.1243890678130397,81,-0.2605454242018562,1610,7,-0.00858441596198578,-0.008749127019493074
9913,15,-1.2736162401414433,1,277,0.03278426716046826,0.1092363337598542,-0.251295034492094,-0.09283009012871694,-0.008749127019493118,-1.0021790755576827,-0.9674115309424133,96,,1576,1,-0.00858441596198578,-0.008749127019493074
9647,17,1.107815637752605,7,349,-0.06555750550200339,-0.04972461967489408,0.16967736372401912,0.12141241625386488,-0.008749127019493118,,,69,-0.2783629437619195,979,7,-0.002124660337337273,-0.008749127019493074
5918,17,0.7676110837677409,3,528,-0.016386619170767544,0.08936621458051065,-0.251295034492094,0.1749730428495103,-0.008749127019493118,-0.2129305381775274,-0.8093448191056557,81,-0.2605454242018562,1547,2,-0.00858441596198578,-0.008749127019493074
9632,16,-0.08290030119441917,7,349,-0.32370465874099147,-0.28816604982701644,1.4325945583723585,-0.2535119699156533,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
9284,17,0.08720197579801285,6,491,-0.11472839183323918,0.2284570488359154,-0.251295034492094,0.2820942960408012,-0.008749127019493118,0.5045681321680682,-0.4405224914865548,59,-0.26767243202588153,1092,7,-0.002124660337337273,-0.008749127019493074
5276,4,0.5975088067753089,9,139,0.27863869881664743,-0.28816604982701644,-0.251295034492094,-0.09283009012871694,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
2926,28,0.42740652978287685,8,552,0.06966243190889516,0.00988573786313651,-0.251295034492094,0.01429116306257397,-0.008749127019493118,0.5763179992026278,2.1939227057927373,77,-0.08593373251323559,961,5,-0.00858441596198578,-0.008749127019493074
6325,4,-0.08290030119441917,7,448,-0.11472839183323918,-0.28816604982701644,0.817327207133424,-0.14639071672436238,-0.008749127019493118,0.002319062926151277,0.03367764402371785,79,-0.25163666442182453,288,1,-0.00858441596198578,-0.008749127019493074
3449,26,-0.08290030119441917,6,528,0.24176053406822057,-0.2682959306476729,-0.18653005015115354,-0.03926946353307149,-0.008749127019493118,-2.0066772140415163,-0.5985892033233123,37,-0.25163666442182453,873,1,-0.002124660337337273,-0.008749127019493074
10262,28,0.5975088067753089,10,139,0.02049154557765936,0.08936621458051065,-0.251295034492094,0.01429116306257397,-0.008749127019493118,0.7198177332717469,1.2982113387177783,75,-0.2552001683338372,449,1,-0.00858441596198578,-0.008749127019493074
9906,16,0.08720197579801285,0,448,-0.16389927816447503,-0.28816604982701644,-0.251295034492094,1.8353524673145192,-0.008749127019493118,-1.6479278788687186,-0.8620337230512416,49,-0.2783629437619195,1307,2,-0.00858441596198578,-0.008749127019493074
3168,15,-0.9334116861565792,7,465,0.03278426716046826,0.1092363337598542,-0.251295034492094,-0.09283009012871694,-0.008749127019493118,1.4373164036173425,-0.5985892033233123,88,-0.2231286331257232,1429,7,-0.00858441596198578,-0.008749127019493074
2934,19,0.42740652978287685,6,91,-0.2253628860785198,0.2880674063739459,-0.251295034492094,0.6034580556146739,-0.008749127019493118,-0.06943080410840828,-0.17707797175862555,69,-0.2641089281138689,1397,1,-0.002124660337337273,-0.008749127019493074
9544,15,-0.9334116861565792,8,458,0.03278426716046826,0.1092363337598542,-0.251295034492094,-0.09283009012871694,-0.008749127019493118,0.28931853106438954,-0.3878335875409689,82,-0.22491038508172953,1344,5,-0.00858441596198578,-0.008749127019493074
5862,16,-0.7633094091641472,0,277,-0.10243567025043025,-0.009984381316206983,0.26682484023542985,0.01429116306257397,-0.008749127019493118,1.2938166695482234,-0.49321139543214065,87,-0.0645527090411596,785,5,-0.002124660337337273,-0.008749127019493074
9648,26,0.2573042527904449,7,349,-0.06555750550200339,-0.2086855731096423,0.5258847775991917,-0.14639071672436238,-0.008749127019493118,-0.06943080410840828,1.034766818989849,68,-0.12335052358936859,156,7,-0.01504417158663429,-0.008749127019493074
6415,28,0.08720197579801285,10,139,0.2540532556510295,-0.28816604982701644,-0.251295034492094,-0.03926946353307149,-0.008749127019493118,0.28931853106438954,0.5605666834795763,50,-0.2552001683338372,431,1,-0.01504417158663429,-0.008749127019493074
3816,4,0.2573042527904449,0,552,0.2540532556510295,-0.2682959306476729,-0.251295034492094,-0.03926946353307149,-0.008749127019493118,0.07406892996071084,-1.1781671467247568,95,,1431,1,-0.00858441596198578,-0.008749127019493074
11028,16,-0.2530025781868512,5,139,-0.004093897587958577,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.008749127019493118,1.2220668025136638,1.8251003781736366,86,-0.19818410574163456,978,1,-0.002124660337337273,-0.008749127019493074
8500,28,0.7676110837677409,3,552,0.15571148298855786,-0.10933497721292468,-0.251295034492094,-0.03926946353307149,-0.008749127019493118,0.7198177332717469,-0.019011259921868005,66,-0.2498549124658182,416,1,-0.00858441596198578,-0.008749127019493074
6471,29,-0.7633094091641472,10,139,0.15571148298855786,-0.0695947388542376,-0.251295034492094,-0.14639071672436238,-0.008749127019493118,1.509066270651902,-0.6512781072688982,79,-0.26232717615786255,449,1,-0.00858441596198578,-0.008749127019493074
11024,26,0.2573042527904449,9,6,0.2540532556510295,-0.28816604982701644,-0.251295034492094,-0.03926946353307149,-0.008749127019493118,-0.930429208523123,-0.7566559151600699,70,-0.2658906800698752,875,2,-0.01504417158663429,-0.008749127019493074
5472,17,-0.08290030119441917,10,139,0.2540532556510295,-0.28816604982701644,-0.2189125423216238,-0.03926946353307149,-0.008749127019493118,0.5045681321680682,-0.07170016386745386,39,-0.2498549124658182,453,1,-0.00858441596198578,-0.008749127019493074
7844,15,-1.1035139631490112,2,327,0.03278426716046826,0.1092363337598542,-0.251295034492094,-0.09283009012871694,-0.008749127019493118,-0.06943080410840828,-1.1254782427791707,95,,1128,7,-0.00858441596198578,-0.008749127019493074
5142,27,1.4480201917374689,0,552,0.008198823994850392,0.08936621458051065,-0.18653005015115354,-0.03926946353307149,-0.008749127019493118,0.1458187969952704,-1.1254782427791707,78,-0.2641089281138689,1432,2,-0.00858441596198578,-0.008749127019493074
5764,11,-2.2942299020960353,4,85,0.02049154557765936,-0.1490752155716117,0.26682484023542985,-0.19995134332000783,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
6416,17,0.2573042527904449,10,139,0.24176053406822057,-0.28816604982701644,-0.18653005015115354,-0.03926946353307149,-0.008749127019493118,0.4328182651335087,0.2971221637516471,75,-0.26232717615786255,431,1,-0.00858441596198578,-0.008749127019493074
2952,19,0.7676110837677409,10,139,-0.176191999747284,0.20858692965657183,-0.18653005015115354,0.4427761758277376,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
6003,15,-1.2736162401414433,0,244,0.03278426716046826,0.1092363337598542,-0.251295034492094,-0.09283009012871694,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
8127,18,1.4480201917374689,0,139,-0.10243567025043025,0.20858692965657183,-0.251295034492094,0.1749730428495103,-0.008749127019493118,-0.5716798733503252,0.3498110676972329,34,-0.15007680292946357,453,1,-0.01504417158663429,-0.008749127019493074
8760,17,0.5975088067753089,3,458,-0.21307016449571087,0.327807644732633,-0.251295034492094,0.3356549226364466,-0.008749127019493118,-0.284680405212087,-0.28245577964979723,36,-0.27479943984990685,1253,7,-0.01504417158663429,-0.008749127019493074
8001,15,-1.4437185171338753,2,85,-0.176191999747284,-0.12920509639226818,0.6554147462810729,-0.09283009012871694,-0.008749127019493118,,,96,,1696,8,-0.01504417158663429,-0.008749127019493074
5317,18,1.277917914745037,7,467,-0.10243567025043025,0.1887168104772283,-0.18653005015115354,0.1749730428495103,-0.008749127019493118,-0.06943080410840828,0.9820779150442631,63,0.46819112580473393,295,5,-0.00858441596198578,-0.008749127019493074
9526,16,-1.1035139631490112,10,139,-0.11472839183323918,-0.02985450049555053,0.33158982457637026,-0.03926946353307149,-0.008749127019493118,0.6480678662371874,-0.5985892033233123,95,,1418,1,-0.00858441596198578,-0.008749127019493074
4470,16,-0.5932071321717152,10,448,-0.32370465874099147,-0.28816604982701644,1.4325945583723585,-0.2535119699156533,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
10402,16,-0.08290030119441917,0,138,-0.016386619170767544,0.08936621458051065,-0.18653005015115354,0.06785178965821939,-0.008749127019493118,0.9350673343754257,0.8767001071530914,68,-0.11800526772134957,344,7,-0.00858441596198578,-0.008749127019493074
3347,16,-0.5932071321717152,8,139,-0.016386619170767544,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.008749127019493118,0.863317467340866,-0.019011259921868005,81,-0.18749359400559656,747,7,-0.00858441596198578,-0.008749127019493074
8710,19,0.08720197579801285,0,277,-0.05326478391919441,0.00988573786313651,-0.12176506581021306,0.2820942960408012,-0.008749127019493118,0.6480678662371874,0.7186333953163339,75,-0.09840599620527993,300,5,-0.01504417158663429,-0.008749127019493074
3842,29,-0.2530025781868512,8,21,0.1434187614057489,-0.04972461967489408,-0.251295034492094,-0.14639071672436238,-0.008749127019493118,0.7198177332717469,1.5089669545001216,75,-0.23738264877377388,1004,5,-0.00858441596198578,-0.008749127019493074
9796,6,-0.2530025781868512,1,127,0.13112603982293994,-0.009984381316206983,-0.251295034492094,-0.19995134332000783,-0.008749127019493118,-1.2174286766613613,-1.1254782427791707,95,,108,1,-0.00858441596198578,-0.008749127019493074
3147,19,-0.08290030119441917,2,139,0.24176053406822057,-0.2682959306476729,-0.251295034492094,-0.03926946353307149,-0.008749127019493118,0.3610683980989491,-0.2297668757042114,78,-0.2498549124658182,436,7,-0.01504417158663429,-0.008749127019493074
10098,16,-0.2530025781868512,0,491,-0.016386619170767544,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.008749127019493118,-0.06943080410840828,0.9293890110986772,79,-0.1892753459616029,1615,5,-0.00858441596198578,-0.008749127019493074
5010,27,1.4480201917374689,4,361,-0.05326478391919441,-0.02985450049555053,0.13729487155354886,-0.03926946353307149,-0.008749127019493118,0.28931853106438954,2.404678321575081,77,0.11540423851548,638,1,-0.01504417158663429,-0.008749127019493074
3386,15,-1.2736162401414433,11,469,-0.2007774429129019,-0.1490752155716117,0.7525622227924835,-0.09283009012871694,-0.008749127019493118,,,96,,1696,8,-0.01504417158663429,-0.008749127019493074
4887,4,-0.08290030119441917,3,361,-0.32370465874099147,-0.28816604982701644,1.4325945583723585,-0.2535119699156533,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
8248,16,-0.2530025781868512,10,139,-0.016386619170767544,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.008749127019493118,0.7915676003063065,0.7713222992619198,76,-0.24272790464179286,431,1,-0.00858441596198578,-0.008749127019493074
2,4,1.107815637752605,4,127,-0.06555750550200339,0.2284570488359154,-0.251295034492094,-0.03926946353307149,-0.008749127019493118,,,96,,1696,8,-0.01504417158663429,-0.008749127019493074
2211,17,0.2573042527904449,7,467,0.08195515349170412,-0.22855569228898587,0.10491237938307862,-0.03926946353307149,-0.008749127019493118,0.6480678662371874,1.2982113387177783,72,-0.021790662097007616,1029,7,-0.01504417158663429,-0.008749127019493074
10424,6,-0.7633094091641472,10,21,0.13112603982293994,-0.009984381316206983,-0.251295034492094,-0.19995134332000783,-0.008749127019493118,1.509066270651902,-0.3351446835953831,77,-0.2783629437619195,1591,1,-0.00858441596198578,-0.008749127019493074
11020,17,0.2573042527904449,0,187,-0.10243567025043025,-0.12920509639226818,0.46111979325825125,-0.03926946353307149,-0.008749127019493118,-0.786929474454004,-0.4405224914865548,76,-0.2498549124658182,46,5,-0.00858441596198578,-0.008749127019493074
10133,13,-0.08290030119441917,9,139,0.24176053406822057,-0.18881545393029878,-0.251295034492094,-0.2535119699156533,-0.008749127019493118,0.6480678662371874,0.13905545191488955,83,-0.22669213703773589,909,7,-0.01504417158663429,-0.008749127019493074
8166,4,0.2573042527904449,7,432,0.06966243190889516,-0.22855569228898587,0.23444234806495956,-0.09283009012871694,-0.008749127019493118,0.5763179992026278,-0.6512781072688982,76,-0.23560089681776755,1002,1,-0.002124660337337273,-0.008749127019493074
3985,6,-0.4231048551792832,0,139,0.13112603982293994,-0.009984381316206983,-0.251295034492094,-0.19995134332000783,-0.008749127019493118,0.002319062926151277,-0.8093448191056557,78,-0.26767243202588153,628,1,-0.00858441596198578,-0.008749127019493074
6934,15,-1.2736162401414433,8,458,-0.11472839183323918,-0.0695947388542376,0.39635480891731084,-0.09283009012871694,-0.008749127019493118,,,96,,1696,8,-0.01504417158663429,-0.008749127019493074
6499,29,-0.7633094091641472,10,448,0.1434187614057489,-0.0695947388542376,-0.251295034492094,-0.14639071672436238,-0.008749127019493118,,,96,,1696,8,-0.01504417158663429,-0.008749127019493074
1308,17,0.7676110837677409,6,127,-0.05326478391919441,0.1291064529391977,-0.251295034492094,0.2285336694451557,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
3630,26,0.2573042527904449,0,497,0.2540532556510295,-0.28816604982701644,-0.251295034492094,-0.03926946353307149,-0.008749127019493118,,,96,,1696,8,-0.01504417158663429,-0.008749127019493074
8724,4,0.42740652978287685,9,139,-0.004093897587958577,0.1092363337598542,-0.251295034492094,0.01429116306257397,-0.008749127019493118,0.07406892996071084,-0.8620337230512416,72,-0.2819264476739322,477,1,-0.01504417158663429,-0.008749127019493074
6424,15,-0.9334116861565792,10,139,0.03278426716046826,0.08936621458051065,-0.251295034492094,-0.09283009012871694,-0.008749127019493118,0.863317467340866,-1.072789338833585,85,-0.2730176878939005,431,1,-0.01504417158663429,-0.008749127019493074
4542,16,-0.7633094091641472,3,458,-0.016386619170767544,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.008749127019493118,,,96,,1696,8,-0.00858441596198578,-0.008749127019493074
5145,20,1.107815637752605,0,552,-0.18848472133009295,0.2880674063739459,-0.251295034492094,0.3356549226364466,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
11017,16,-0.7633094091641472,0,138,-0.16389927816447503,-0.08946485803358112,0.558267269769662,-0.09283009012871694,-0.015209539290445532,0.3610683980989491,-0.2297668757042114,79,-0.2552001683338372,46,5,-0.01504417158663429,-0.015209539290445483
9799,19,0.5975088067753089,7,467,-0.16389927816447503,-0.1490752155716117,0.6230322541106026,0.01429116306257397,-0.015209539290445532,0.1458187969952704,1.5616558584457074,58,-0.08771548446924192,662,5,-0.00858441596198578,-0.015209539290445483
8890,27,0.937713360760173,6,448,-0.09014294866762128,0.2284570488359154,-0.18653005015115354,-0.03926946353307149,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
5093,17,0.2573042527904449,0,21,-0.06555750550200339,0.1291064529391977,-0.251295034492094,0.2285336694451557,-0.015209539290445532,0.5045681321680682,-0.17707797175862555,70,-0.2569819202898435,868,2,-0.01504417158663429,-0.015209539290445483
1514,4,0.42740652978287685,3,528,-0.21307016449571087,0.42715824062935065,-0.251295034492094,0.06785178965821939,-0.015209539290445532,,,95,,1539,1,-0.01504417158663429,-0.015209539290445483
2832,28,0.937713360760173,0,127,0.06966243190889516,0.00988573786313651,-0.251295034492094,-0.03926946353307149,-0.015209539290445532,-0.7151796074194444,0.45518887558840465,52,-0.2498549124658182,215,1,-0.01504417158663429,-0.015209539290445483
3254,0,,10,21,0.26634597723383846,-0.22855569228898587,-0.251295034492094,-0.19995134332000783,-0.015209539290445532,,,96,,1696,8,-0.00858441596198578,-0.015209539290445483
7076,16,-0.9334116861565792,3,458,-0.016386619170767544,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.015209539290445532,-1.576178011834159,-0.6512781072688982,60,-0.2765811918059132,898,1,-0.00858441596198578,-0.015209539290445483
9001,4,0.2573042527904449,7,127,0.11883331824013096,-0.0695947388542376,-0.251295034492094,-0.03926946353307149,-0.015209539290445532,0.07406892996071084,-0.019011259921868005,74,-0.2641089281138689,776,2,-0.01504417158663429,-0.015209539290445483
4421,15,-1.7839230711187393,10,277,-0.2253628860785198,-0.18881545393029878,0.8820921914743644,-0.09283009012871694,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
3886,16,-0.7633094091641472,6,326,-0.016386619170767544,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.015209539290445532,-1.1456788096268018,-0.49321139543214065,81,-0.27479943984990685,212,1,-0.00858441596198578,-0.015209539290445483
5167,17,0.08720197579801285,0,458,0.11883331824013096,-0.22855569228898587,0.007764902871667912,-0.03926946353307149,-0.015209539290445532,-1.1456788096268018,1.5089669545001216,61,0.11896774242749267,519,7,-0.01504417158663429,-0.015209539290445483
5487,7,-0.5932071321717152,10,139,0.16800420457136683,-0.08946485803358112,-0.251295034492094,-0.19995134332000783,-0.015209539290445532,1.7960657387901404,-0.3878335875409689,74,-0.25876367224584984,453,1,-0.01504417158663429,-0.015209539290445483
4608,16,-0.5932071321717152,10,277,-0.32370465874099147,-0.28816604982701644,1.4002120662018884,-0.2535119699156533,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
9336,16,-1.1035139631490112,7,491,-0.016386619170767544,0.1092363337598542,-0.251295034492094,0.12141241625386488,-0.015209539290445532,0.3610683980989491,-0.5459002993777264,75,-0.26767243202588153,1615,7,-0.00858441596198578,-0.015209539290445483
8952,20,1.107815637752605,7,458,-0.13931383499885713,-0.12920509639226818,0.46111979325825125,0.06785178965821939,-0.015209539290445532,0.5763179992026278,2.351989417629495,79,0.24190862739192961,1241,5,-0.01504417158663429,-0.015209539290445483
10853,15,-1.6138207941263074,10,248,0.02049154557765936,0.08936621458051065,-0.251295034492094,-0.09283009012871694,-0.015209539290445532,,,96,,1696,8,-0.021503927211282796,-0.015209539290445483
1796,17,0.7676110837677409,7,462,0.106540596657322,-0.0695947388542376,-0.251295034492094,0.06785178965821939,-0.015209539290445532,-0.14118067114296784,1.034766818989849,71,-0.04138993361307727,1620,7,-0.00858441596198578,-0.015209539290445483
4514,4,0.2573042527904449,3,361,-0.32370465874099147,-0.28816604982701644,1.4002120662018884,-0.2535119699156533,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
6414,19,-0.08290030119441917,10,139,0.2540532556510295,-0.28816604982701644,-0.251295034492094,-0.03926946353307149,-0.015209539290445532,-0.35643027224664653,-0.9147226269968274,72,-0.2819264476739322,449,1,-0.01504417158663429,-0.015209539290445483
4301,28,0.42740652978287685,9,6,-0.040972062336385444,0.1688466912978848,-0.251295034492094,0.01429116306257397,-0.015209539290445532,0.7915676003063065,0.8767001071530914,81,-0.2569819202898435,574,7,-0.01504417158663429,-0.015209539290445483
23,4,0.42740652978287685,5,528,0.106540596657322,-0.04972461967489408,-0.251295034492094,-0.03926946353307149,-0.015209539290445532,,,59,-0.2783629437619195,1539,1,-0.01504417158663429,-0.015209539290445483
10201,17,1.107815637752605,8,21,0.02049154557765936,0.00988573786313651,-0.251295034492094,0.1749730428495103,-0.015209539290445532,-2.5089262832834334,-0.6512781072688982,33,0.06016992787928369,1472,5,-0.01504417158663429,-0.015209539290445483
5547,28,0.5975088067753089,10,497,0.2540532556510295,-0.28816604982701644,-0.251295034492094,-0.03926946353307149,-0.015209539290445532,0.5045681321680682,-0.019011259921868005,73,-0.22134688116971687,1606,1,-0.01504417158663429,-0.015209539290445483
262,26,0.5975088067753089,1,127,-0.016386619170767544,0.1291064529391977,-0.251295034492094,0.01429116306257397,-0.015209539290445532,0.002319062926151277,-0.4405224914865548,71,-0.2658906800698752,500,2,-0.01504417158663429,-0.015209539290445483
7788,17,0.08720197579801285,0,491,-0.21307016449571087,0.3476777639119766,-0.251295034492094,0.2820942960408012,-0.015209539290445532,-1.0021790755576827,-0.9674115309424133,45,-0.2819264476739322,657,1,-0.01504417158663429,-0.015209539290445483
9044,6,-0.2530025781868512,3,491,0.13112603982293994,-0.009984381316206983,-0.251295034492094,-0.19995134332000783,-0.015209539290445532,,,96,,1696,8,-0.00858441596198578,-0.015209539290445483
11277,11,-3.6550481180354915,4,361,-0.32370465874099147,-0.28816604982701644,1.4002120662018884,-0.2535119699156533,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
8157,10,-1.2736162401414433,3,491,0.18029692615417575,-0.10933497721292468,-0.251295034492094,-0.19995134332000783,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
4415,10,-1.2736162401414433,10,277,-0.3114119371581825,0.2284570488359154,0.46111979325825125,-0.14639071672436238,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
6426,29,-0.5932071321717152,10,139,0.21717509090260265,-0.2086855731096423,-0.251295034492094,-0.14639071672436238,-0.015209539290445532,1.1503169354791043,-0.3878335875409689,79,-0.26945418398188786,449,1,-0.021503927211282796,-0.015209539290445483
4440,4,0.2573042527904449,0,448,0.106540596657322,-0.04972461967489408,-0.251295034492094,0.01429116306257397,-0.015209539290445532,-0.930429208523123,-0.8620337230512416,67,-0.2819264476739322,108,2,-0.00858441596198578,-0.015209539290445483
272,30,1.277917914745037,8,448,-0.05326478391919441,0.1887168104772283,-0.251295034492094,-0.03926946353307149,-0.015209539290445532,0.6480678662371874,-0.1243890678130397,75,0.27041665868803094,337,5,-0.021503927211282834,-0.015209539290445483
1832,15,-1.7839230711187393,11,63,-0.32370465874099147,-0.28816604982701644,1.3030645896904776,-0.09283009012871694,-0.015209539290445532,,,96,,1696,8,-0.01504417158663429,-0.015209539290445483
7557,26,0.42740652978287685,10,277,-0.176191999747284,0.24832716801525895,-0.05700008146927258,0.01429116306257397,-0.015209539290445532,0.9350673343754257,-0.703967011214484,81,-0.25876367224584984,815,1,-0.021503927211282796,-0.015209539290445483
2275,6,-0.7633094091641472,4,491,0.13112603982293994,-0.009984381316206983,-0.251295034492094,-0.19995134332000783,-0.015209539290445532,-0.4999300063157657,-1.1781671467247568,85,-0.27479943984990685,396,1,-0.00858441596198578,-0.015209539290445483
6633,26,0.42740652978287685,2,361,0.21717509090260265,-0.22855569228898587,-0.251295034492094,-0.03926946353307149,-0.015209539290445532,0.3610683980989491,-0.17707797175862555,78,-0.25163666442182453,35,7,-0.01504417158663429,-0.015209539290445483
153,16,-0.08290030119441917,9,349,-0.13931383499885713,-0.04972461967489408,0.39635480891731084,-0.03926946353307149,-0.015209539290445532,0.4328182651335087,0.9820779150442631,81,-0.19105709791760922,978,7,-0.01504417158663429,-0.015209539290445483
2429,13,0.42740652978287685,7,139,-0.32370465874099147,0.6258594324227861,-0.251295034492094,0.01429116306257397,-0.015209539290445532,1.5808161376864618,2.1412338018471515,83,6.021911972676473,196,5,-0.01504417158663429,-0.015209539290445483
2658,19,-0.4231048551792832,0,503,-0.10243567025043025,-0.28816604982701644,0.7201797306220132,-0.14639071672436238,-0.015209539290445532,-0.4999300063157657,-0.019011259921868005,70,-0.24629140855380555,807,7,-0.021503927211282796,-0.015209539290445483
6534,16,-0.08290030119441917,10,139,0.1925896477369847,-0.2484258114683294,-0.251295034492094,0.12141241625386488,-0.015209539290445532,0.5045681321680682,-0.8093448191056557,43,-0.19818410574163456,449,2,-0.01504417158663429,-0.015209539290445483
